고유번호,언어,상호명,콘텐츠URL,주소,신주소,전화번호,웹사이트,운영시간,교통정보,홈페이지 언어,대표메뉴
12801,ko,유림면,https://korean.visitseoul.net/restaurants/유림면/KOP012801?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012801,100-813 서울 중구 서소문동 16 16,04515 서울 중구 서소문로 139-1 (서소문동) ,02-755-0659,,"월~금 11:00~21:00, 토요일 11:00~20:00","1,2호선 시청역 12번 출구  ",,"메밀국수, 냄비국수"
3714,ko,레더라,https://korean.visitseoul.net/restaurants/레더라/KOP003714?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003714,100-768 서울 중구 태평로1가 84 ,04520 서울 중구 세종대로 136 (파이낸스빌딩) 지하 1층,02-3789-3245,http://www.laderach.co.kr/,"평일 9:00~22:00 주말,공휴일 11:30~22:00 ",5호선 광화문역 5번 출구,,초콜릿
3751,ko,봉산집,https://korean.visitseoul.net/restaurants/봉산집-KR/KOP003748?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003748,140-023 서울 용산구 용산동3가 1-21 ,04382 서울 용산구 한강대로62나길 24 ,02-793-5022,,11:30 ~ 22:00,6호선 삼각지 13번 출구  ,,"차돌박이, 차돌막장찌개"
13571,ko,명동어머니집,https://korean.visitseoul.net/restaurants/명동어머니집/KOP013569?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013569,100-809 서울특별시 중구 명동2가 32-8,04536 서울특별시 중구 명동8길 11-6 (명동2가) ,02-776-3896,,10:00 ~ 24:00,4호선 명동역 8번 출구  ,,해물탕
12508,ko,지리산,https://korean.visitseoul.net/restaurants/지리산-K/KOP012508?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012508, 서울 종로구 삼청동 35-3 84-2,03052 서울 종로구 북촌로11나길 21 (삼청동) ,02-723-4696,,매일 11:30~22:00,3호선 안국역 2번 출구  ,,"삼신봉 정식, 노고단 정식, 두부전골, 평양식콩비지"
6904,ko,버터핑거팬케익스(강남역점),https://korean.visitseoul.net/restaurants/버터핑거팬케익스강남역점/KOP006904?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006904,137-070 서울특별시 서초구 서초동 1317,06615 서울특별시 서초구 강남대로61길 13 (서초동) ,02-532-5740,,매일 08:30 ~ 22:00 ,"2호선,신분당선 강남역 9,10번 출구  ",,"아몬드피칸와플, 버터핑거스페이보릿, 와플러버스스페셜"
11977,ko,사동면옥,https://korean.visitseoul.net/restaurants/사동면옥-K/KOP011974?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011974,110-300 서울 종로구 관훈동 29-18 ,03148 서울 종로구 인사동8길 9 (관훈동) ,02-725-1211,,10:00 ~ 22:00,"5호선 종로3가역 5번 출구 1호선 종각역 3,3-1번 출구  ",,회냉면 만둣국 녹두전 해물파전 모둠전
3003,ko,개화옥,https://korean.visitseoul.net/restaurants/개화옥/KOP003003?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003003,135-897 서울 강남구 신사동 661-18 ,06018 서울 강남구 압구정로50길 7 (정동상가) 1층,02-549-1459,https://blog.naver.com/koreafood_gaewhaok,"월~토 10:00~15:00, 17:00~22:00","3호선 압구정역 2번 출구 분당선 압구정로데오역 5,6번 출구  ",,"소불고기, 보쌈, 차돌박이와 채소무침, 떡갈비, 김치말이국수"
3075,ko,스페인클럽,https://korean.visitseoul.net/restaurants/스페인클럽/KOP003072?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003072,135-888 서울 강남구 신사동 524-30 524-30,06028 서울 강남구 압구정로10길 26 ,0507-1496-1191,http://www.spainclub.co.kr/,월~목 12:00 ~ 15:00 / 17:00 ~ 22:00 금요일 12:00 ~ 15:00 / 17:00 ~ 23:00 토요일 12:00 ~ 23:00 / 일요일 12:00 ~ 22:00,3호선 신사역 8번 출구  ,,"빠에야 데 마리스코스, 하몽, 오징어튀김, 감바스 "
41783,ko,니커버커베이글,https://korean.visitseoul.net/restaurants/니커버커베이글/KOP041783?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP041783, 서울 송파구 송파동 32-1 ,"05623 서울 송파구 석촌호수로 268 (송파동, 경남레이크파크) 1층 109~112호 ",0507-1393-8808,https://www.instagram.com/knickerbockerbagel_official/?hl=ko,평일 09:00 ~ 18:00 주말 09:00 ~ 19:00,"8, 9호선 석촌역 1번출구",한국어,
12013,ko,몰타참치,https://korean.visitseoul.net/restaurants/몰타참치/KOP012013?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012013,135-840 서울 강남구 대치동 891-46 V&S빌딩 2층,"06194 서울 강남구 삼성로85길 26 (대치동, V&S) V&S빌딩 2층",02-508-7861,,"월~토 11:30~15:00, 16:30~22:00",2호선 선릉역 1번 출구  ,,"몰타정식, 가마도로 사시미"
7282,ko,가미우동,https://korean.visitseoul.net/restaurants/가미우동/KOP007280?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP007280,121-837 서울 마포구 서교동 346-31 346-31,04055 서울 마포구 홍익로2길 23 (서교동) ,02-322-3302,,화~일 11:30 ~ 15:00 / 17:00 ~ 20:30,"2호선, 경의중앙선, 공항철도 홍대입구역 9번 출구  ",,"붓가께 우동, 새우튀김, 가께우동 와카메우동"
3649,ko,아지겐,https://korean.visitseoul.net/restaurants/아지겐-KR/KOP003645?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003645,140-906 서울 용산구 이촌동 301-153 ,04423 서울 용산구 이촌로75길 22 (이촌동) ,02-794-8177,,11:30 ~ 14:30 / 17:30 ~ 21:30,"4호선, 경의중앙선 이촌역 3-1번 출구  ",,"게살오믈렛, 두부튀김, 카타야끼소바, 부추고기볶음"
22834,ko,나이브커피,https://korean.visitseoul.net/restaurants/나이브커피kr/KOP022834?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP022834,135-955 서울 강남구 청담동 123-49 ,06012 서울 강남구 압구정로79길 39 (청담동) ,070-4117-3292,https://www.instagram.com/naive_coffee/,평일 08:00 - 22:00 / 주말 11:00 - 22:00,7호선 청담역 9번 출구 도보 20분,한국어,
13953,ko,신원복집,https://korean.visitseoul.net/restaurants/신원복집/KOP013949?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013949,121-837 서울특별시 마포구 서교동 354-2,04038 서울특별시 마포구 홍익로 29 (서교동) ,02-333-1977,,11:30 ~ 15:00 / 17:00 ~ 22:00,2호선 홍대입구역 9번 출구  ,,"복지리,활복,참복"
2396,ko,벽제갈비,https://korean.visitseoul.net/restaurants/벽제갈비/KOP002396?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002396,138-835 서울 송파구 방이동 205-8 ,05639 서울 송파구 양재대로71길 1-4 (벽제갈비) ,02-415-5522,https://www.bjgalbi.com/index,매일 11:30 ~ 22:00,5호선(마천방면) 방이역 4번 출구,한국어,"설화 꽃등심, 특상한우 생등심, 봉피양냉면"
26192,ko,비원떡집,https://korean.visitseoul.net/restaurants/비원떡집/KOP026192?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP026192, 서울 종로구 가회동 163 ,03055 서울 종로구 북촌로 33-1 (가회동) ,02-765-4928,http://www.biwon.net/,"월-토 10:00~16:00, 일 10:00~12:00",3호선 안국역 2번 출구에서 325m,한국어,"두텁떡, 쌍개피, 잣설기, 약식, 쑥찹쌀떡"
39310,ko,서울 커피 익선점,https://korean.visitseoul.net/restaurants/서울-커피-익선점/KOP039310?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP039310, 서울 종로구 익선동 166-31 ,03133 서울 종로구 수표로28길 33-3 (익선동) ,0507-1404-4890,https://www.instagram.com/seoulcoffee1945/,11:00 ~ 22:30,"1,3,5 호선 종로 3가역 4번 출구에서 150m",,"앙버터식빵 4,500원 비엔나 밀크티 7,000원"
4250,ko,영일식당,https://korean.visitseoul.net/restaurants/영일식당2/KOP004249?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004249,110-320 서울 종로구 낙원동 77 77,03133 서울 종로구 삼일대로26길 11 ,0507-1446-3213,,17:00 ~ 22:00 ,3호선 종로3가역 6번 출구  ,,"생선회(잡어회,백고동구이,과매기)"
6207,ko,마츠에라멘,https://korean.visitseoul.net/restaurants/마츠에라멘-KR/KOP006205?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006205,121-842 서울 마포구 서교동 465-1 465-1,"04030 서울 마포구 동교로 126 (서교동, 광남벨라스아파트) ",02-323-6877,,평일 11:30 ~ 15:00 / 17:00 ~ 21:00 일요일 17:00 ~ 21:00,"2,6 호선 합정역 2번 출구  ",,"마츠에라멘, 시지미라멘, 도쿠마츠라멘"
20052,ko,카나비 스트리트 (CARNABY ST),https://korean.visitseoul.net/restaurants/카나비-스트리트-CARNABY-ST/KOP020052?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP020052,133-924 서울 성동구 성수동1가 656-947 ,04789 서울 성동구 왕십리로 136 (성수동1가) ,02-461-5333,https://designcarnaby.imweb.me/home,14:00 - 02:00 ,2호선 뚝섬역 1번 출구에서 도보 300m,,
14344,ko,미로식당,https://korean.visitseoul.net/restaurants/미로식당1/KOP014344?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014344, 서울 마포구 창전동 6-99 ,04059 서울 마포구 와우산로30길 80 (창전동) 1층,0507-1412-3777,,화~토 18:00 ~ 22:00,2호선 합정역 3번 출구  ,,"오늘의 메뉴, 해물파전, 육회"
12396,ko,송백식당,https://korean.visitseoul.net/restaurants/송백식당-K/KOP012396?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012396,110-051 서울특별시 종로구 도렴동 60,03173 서울특별시 종로구 새문안로5길 37 (도렴동) ,02-738-1386,,매일 11:00 ~ 21:30 ,3호선 경복궁역 6번 출구,,"부대찌개, 모듬 철판요리, 스테이크"
6822,ko,사발,https://korean.visitseoul.net/restaurants/사발/KOP006818?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006818,110-872 서울특별시 종로구 내수동 72번지 경희궁의아침 3단지 1층 142호,"03174 서울특별시 종로구 사직로8길 34, 경희궁의아침3단지 1층 142호 (내수동) ",0507-1317-4845,http://sabal.modoo.at/,"평일 11:30 ~ 21:00  주말, 공휴일 11:30 ~ 20:00 ",3호선 경복궁역 7번 출구  ,,"퓨전한식( 능이버섯닭곰탕, 흑임자 콩국수, 닭국수) "
13616,ko,장수원,https://korean.visitseoul.net/restaurants/장수원/KOP013614?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013614,137-829 서울특별시 서초구 방배본동 778-27,06558 서울특별시 서초구 방배중앙로 153 (방배동) ,02-532-2225,,00:00 ~ 24:00 일요일 00:00 ~ 22:00,"4, 7호선 이수역 1번 출구  ",,소불고기
36692,ko,르블란서,https://korean.visitseoul.net/restaurants/르블란서/KOP036692?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP036692, 서울 종로구 익선동 170-1 ,03133 서울 종로구 수표로28길 25 ,02-766-9951,,화~토 12:00 - 22:00 / 일 12:00 - 21:30 (break 16:00-17:00),"1,3,5호선 종로 3가역 4번 출구",,"로스티드 치킨 (24,000) 항정살 스테이크 (23,000)"
4324,ko,현대칼국수,https://korean.visitseoul.net/restaurants/현대칼국수/KOP004324?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004324,100-864 서울 중구 태평로2가 69-3 ,04526 서울 중구 세종대로 76 (청남빌딩) ,02-752-9504,http://02-752-9504.kti114.net/,평일 09:00~21:00 토  09:00~19:00,1호선 시청역 7번 출구,,"칼국수, 섞어칼국수, 물만두, 현대 콩국수"
30970,ko,강가 잠실점 ,https://korean.visitseoul.net/restaurants/강가-잠실점/KOP030970?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP030970,138-240 서울 송파구 신천동 29 6층,"05551 서울 송파구 올림픽로 300 (신천동, 롯데월드타워앤드롯데월드몰) 6층",02-3213-4635,http://www.ganga.co.kr,"평일 10:30~22:00 주말 10:30~15:00, 17:00~22:00",2호선 잠실역 1번 출구 8호선 잠실역 1번 출구,,"탄두리 치킨 26,500원 비프 도 피아자 24,500원 강가 셰프 코스 49,000원 치킨 마크니 23,500원"
12731,ko,우정낙지,https://korean.visitseoul.net/restaurants/우정낙지/KOP012727?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012727, 서울 종로구 관철동 19-16 127,"03189 서울 종로구 삼일대로17길 46 (관철동, 신양빌딩) 2층 ",02-720-7991,,10:00 ~ 22:30,1호선 종각역 4번 출구  ,,낙지
12725,ko,두레,https://korean.visitseoul.net/restaurants/두레/KOP012725?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP012725,110-290 서울 종로구 인사동 8-7 ,03148 서울 종로구 인사동4길 5-24 ,02-732-2919,http://www.foodsidae.com/dure,매일 12:00~22:00 Break Time 16:00~17:00,3호선 안국역 6번출구 인사동방향 10분거리,,"작은두레상, 큰두레상, 으뜸두레상"
3849,ko,미카야,https://korean.visitseoul.net/restaurants/미카야/KOP003845?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003845,121-841 서울 마포구 서교동 446-59 446-59,04001 서울 마포구 동교로 145-1 (학산빌딩) ,02-3143-3579,,12:00 ~ 22:00,2호선 홍대입구역 1번 출구  ,,레어치즈케이크 쇼콜라 타르트 카모마일 페퍼민트 다즐링
17695,ko,모던눌랑,https://korean.visitseoul.net/restaurants/모던눌랑/KOP017695?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP017695,137-040 서울 서초구 반포동 118-3 ,"06545 서울 서초구 사평대로 205 (반포동, CENTRALCITY반포천 복개주차장) ",02-6282-5005 ,http://www.modernnulang.com/,매일 11:30 ~ 22:00 (Last Order 21:00),"3, 7, 9호선 고속터미널역 3번출구 도보 1분 ",한국어,"모던눌랑케이지, 모던눌랑 상하이롤 플래터, 크랩 타워 라이스"
18263,ko,이드,https://korean.visitseoul.net/restaurants/이드/KOP018263?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP018263,140-911 서울 용산구 한남동 756-10 ,04408 서울 용산구 우사단로10길 15 (한남동) ,070-8899-8210 ,,매일 12:00 ~ 21:00,6호선 이태원역 3번 출구 도보 10분,,"비빔밥, 소불고기, 소고기김치볶음밥, 오미자차"
40796,ko,알페도,https://korean.visitseoul.net/restaurants/알페도/KOP040796?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP040796, 서울 용산구 이태원동 128-9 1층 4-5호,04391 서울 용산구 이태원로 174 (이태원동) 1층 4-5호,02-794-1134,http://instagram.com/alpedobakery,매일 08:00 - 23:00,6호선 이태원역 4번 출구,한국어,
25470,ko,하루앤원데이(Haru&Oneday),https://korean.visitseoul.net/restaurants/하루앤원데이HaruOneday/KOP025470?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP025470,133-835 서울 성동구 성수동2가 314-5 ,"04782 서울 성동구 아차산로 92 (성수동2가, 광명타워) ",02-499-9303,http://www.instagram.com/cafe_haruoneday,평일 08:00 - 22:30 주말 09:00 - 22:30,2호선 성수역 4번 출구 앞 광명타워 1층,,"플랫화이트, 비엔나커피, 얼그레이밀크티, 얼그레이크림라떼, 당근케이크, 로투스크럼블케이크"
8646,ko,고려삼계탕,https://korean.visitseoul.net/restaurants/고려삼계탕/KOP008646?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP008646,100-814 서울 중구 서소문동 55-3 ,04516 서울 중구 서소문로11길 1 (서소문동) ,02-752-9376,http://www.krsamgyetang.com,"평일 10:30~21:00, 주말 10:30~20:30","1, 2호선 시청역 10번 출구",,"삼계탕, 산삼삼계탕, 전복삼계탕, 오골계탕 "
4085,ko,이쯔모,https://korean.visitseoul.net/restaurants/이쯔모/KOP004085?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004085, 서울 용산구 한남동 261-6 273-2,04419 서울 용산구 독서당로 67 (한남동) ,02-796-8743,,월~토 17:00~01:00,6호선 한강진역 3번 출구 경의중앙선 한남역 1번 출구 ,,"문어와 마 초미소 무침, 모듬회 3점세트"
39727,ko,더 스팟 패뷸러스,https://korean.visitseoul.net/restaurants/더-스팟-패뷸러스/KOP039727?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP039727, 서울 중구 명동2가 105 ,"04535 서울 중구 명동2길 22 (명동2가) 1,2층",0507-1422-1981,https://www.instagram.com/the_spot_fabulous_/,10:00 ~ 22:30 ,4호선 명동역 5번 출구에서 311m,,"흑임자 슈페너 6,800원 수제 바닐라 라떼 6,500원 씨트러스 펀치 에이드 7,500원"
24905,ko,손맛김밥,https://korean.visitseoul.net/restaurants/Sonmat-Gimbap-kr/KOP024905?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP024905,  ,03036 서울 종로구 자하문로15길 18 ,02-722-8389,,07:00~18:00,3호선 경복궁역 2번 출구에서 626m,,
2862,ko,노랑저고리 (강남점),https://korean.visitseoul.net/restaurants/노랑저고리강남점--NorangjugoryGangnam/KOP002861?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002861, 서울 서초구 서초동 1316-29 타임빌딩 5층,"06616 서울특별시 서초구 서초대로73길 9, 타임빌딩 5층 (서초동) ",02-534-5300,,매일 11:30 ~ 21:30,2호선 강남역 9번 출구  ,,"보리굴비한상, 새댁 회 코스"
6555,ko,백암왕순대,https://korean.visitseoul.net/restaurants/백암왕순대/KOP006555?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006555,120-825 서울 서대문구 연희동 122-18 ,03703 서울 서대문구 증가로 13-6 ,02-337-7894,,매일 09:30~21:30,2호선 홍대입구역 3번 출구,,"순대국, 모둠수육, 왕순대, 얼큰이탕"
2876,ko,미성옥 ,https://korean.visitseoul.net/restaurants/미성옥/KOP002876?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002876,100-021 서울 중구 명동1가 54-5 ,04534 서울 중구 명동길 25-11 ,02-776-8929,,매일 06:00 ~ 21:00 ,2호선 을지로입구역 6번 출구   ,,"설렁탕, 수육"
